776523436948656128	4827766088	2016-09-15 20:49:49	these comments on aoac videos "yuna is the second choa, chanmi is the second jimin and hyejeong is the second seolhyun" makes me so mad	\N	\N	309584a1d6d04ffc	\N	18777		46.5869	6.65772	Twitter Web Client	http://twitter.com	#SunshineYoungjaeDay	stayjjp	1157	196	12663	넬라 
776523464824029184	526828147	2016-09-15 20:49:55	Que "férias" foram estas ?!	\N	\N	4d9a9244c54fa43a	\N	5		46.2025	7.01407	Twitter for Android	http://twitter.com/download/android	Sαndrα Mαiα 武士	smaia89	909	760	51623	Switzerland but from Portugal
776523475771154433	4891701287	2016-09-15 20:49:58	@El_Maestro68 meilleur son de l'album	\N	\N	094f032bf5c78dc8	776521487234822144	18777		47.6028	7.21985	Twitter Web Client	http://twitter.com	morpheus	_OddPope	246	59	25712	MTA
776523506322399232	4827766088	2016-09-15 20:50:05	LIKE NO YUNA, CHANMI AND HYEJEONG ARE THE SECOND NO ONE	\N	\N	309584a1d6d04ffc	\N	18777		46.5869	6.65772	Twitter Web Client	http://twitter.com	#SunshineYoungjaeDay	stayjjp	1157	196	12663	넬라 
776523529865007104	2281061843	2016-09-15 20:50:11	Demain après midi je vais débarquer chez Apple pour prendre l'iPhone 7 je mais ma main à couper qu'il y auras plus de stock #iPhone7 #apple	\N	\N	3f53d6650fb93745	\N	1		46.2313	6.04178	Twitter for iPhone	http://twitter.com/#!/download/iphone	эяяэᎥq ®™⚜	pierre3cailloux	396	217	2277	Genève, Suisse
776523531890950144	1612309520	2016-09-15 20:50:11	moi et @CreepyCaaat on sort ensemble	\N	\N	0e8cd8e68cae026f	\N	5		46.0727	6.51332	Twitter for Android	http://twitter.com/download/android	Ultimate Wingman	Kiligan15	101	104	5457	Rhône-Alpes, France
776523570793119745	715791830294650880	2016-09-15 20:50:21	Hum anal fuck https://t.co/W6D5FnxRAD	\N	\N	3f056fa44e682001	\N	5		47.717	7.3448	Twitter for Android	http://twitter.com/download/android	analslut	doggyboynude	1206	2503	815	france
776523596785127424	17227049	2016-09-15 20:50:27	@davidbaer @dkoller82 you should see the beard in real life -&gt; huge	\N	\N	3acb748d0f1e9265	776492141916856322	1		47.3774	8.53676	Twitter for iPhone	http://twitter.com/#!/download/iphone	Peter Gfader	peitor	1066	655	6750	Zürich
776523645514608641	1142605741	2016-09-15 20:50:38	#switzerland	8.94542	45.9915	6b2eafacf6c765ba	\N	7		45.9884	8.95449	Instagram	http://instagr.am	Lone Ranger	forager01	27	124	3761	Lahore 
776523646638620673	526828147	2016-09-15 20:50:39	#mood https://t.co/GJjC11KDqF	\N	\N	4d9a9244c54fa43a	\N	5		46.2025	7.01407	Twitter for Android	http://twitter.com/download/android	Sαndrα Mαiα 武士	smaia89	909	760	51623	Switzerland but from Portugal
776523651218870272	735449229028675584	2016-09-15 20:50:40	ho scritto una cosa così brutta??	\N	\N	51c0e6b24c64e54e	\N	1		46.0027	8.96044	Twitter for iPhone	http://twitter.com/#!/download/iphone	plvtone filiae.	hazel_chb	146	110	28621	Earleen. 
776523687415742464	4827766088	2016-09-15 20:50:48	@newfIying no since they debuted before got7 even existed, they are a group of their own	\N	\N	309584a1d6d04ffc	776523133004214272	18777		46.5869	6.65772	Twitter Web Client	http://twitter.com	#SunshineYoungjaeDay	stayjjp	1157	196	12663	넬라 
776523698463444992	475054335	2016-09-15 20:50:51	@Ask4Do je soignerai des ptites crottes d'amour de goss esh	\N	\N	c2bf4772ec58dc04	776523062351171585	18777		47.1136	6.82645	Twitter Web Client	http://twitter.com	Lalou	ellarrive	996	939	43808	Sadnessland
776523714682814464	141276020	2016-09-15 20:50:55	@tommyastrom #sporthuset Med många brutna omg &amp; andra ovissheter skulle vi kunna sortera en tabell efter [poäng/spelade matcher]. Rättvist.	\N	\N	bbf6c74e4f26f23d	\N	18774		47.5596	7.58314	Tweetbot for iΟS	http://tapbots.com/tweetbot	Jonas Medin	medinjonas	2930	2192	129839	Basel
776523729752973312	1478070001	2016-09-15 20:50:58	@MysTK_ l'indice, une souris !! faut être triz' pour pas trouver aussi ptdrrr	\N	\N	12eb9b254faf37a3	776519793759424516	18777		47.201	5.94082	Twitter Web Client	http://twitter.com	suliULTI#23	ultimateXBL	1172	261	4700	Besançon, France
776523746618200064	306386825	2016-09-15 20:51:02	Pourquoi tant de sujets si il est impossible de les développer?...  #LEmissionPolitique	\N	\N	2a439660dfc0e97f	\N	1		46.4277	6.95068	Twitter for iPhone	http://twitter.com/#!/download/iphone	Francois Ramo	franzramo	87	205	91	\N
776523764607705088	526828147	2016-09-15 20:51:07	I prefer Twitter night mode 	\N	\N	4d9a9244c54fa43a	\N	5		46.2025	7.01407	Twitter for Android	http://twitter.com/download/android	Sαndrα Mαiα 武士	smaia89	909	760	51623	Switzerland but from Portugal
776523779556118529	240310965	2016-09-15 20:51:10		\N	\N	51c0e6b24c64e54e	\N	5		46.0027	8.96044	Twitter for Android	http://twitter.com/download/android	Ivan 1897 #34	senisregna	803	978	11737	Lugano
776523800309600256	17062476	2016-09-15 20:51:15	mais du coup c'est quoi la meilleure méthode pour gagner de l'argent facilement, la méthode suisse ou bavaroise?	\N	\N	3acb748d0f1e9265	\N	18777		47.3774	8.53676	Twitter Web Client	http://twitter.com	David vr	gribovitch	459	1794	3680	Lausanne, Switzerland
776523812280107012	226293147	2016-09-15 20:51:18	@jamiegloor went for both, couldn't make up my mind 	\N	\N	3acb748d0f1e9265	776517144976715776	1		47.3774	8.53676	Twitter for iPhone	http://twitter.com/#!/download/iphone	Rachel Park	_rachul	89	183	1012	Zürich
776523823474704384	487382350	2016-09-15 20:51:21	Amazing run today! Lauterbrunnen 	\N	\N	ec72c229283bb562	\N	1		46.5532	7.9064	Twitter for iPhone	http://twitter.com/#!/download/iphone	Fernanda Maciel	FerUltraTrail	11675	628	4209	Brazil - Catalunya - Spain
776523844483846144	295873403	2016-09-15 20:51:26	Réconfort ❤️ @ McDonald's Besancon Ecole Valentin https://t.co/4A67d0CRDI	5.99278	47.2763	1cf182db3b9e8fc5	\N	7		47.2635	5.96952	Instagram	http://instagr.am	Emmamacita	Emmaanyone	28605	1523	48673	Besançon
776523844559527936	579979032	2016-09-15 20:51:26	Erneut hab ich Tränen gelacht @neomagazin @janboehm https://t.co/iakvXbCHT6	\N	\N	cd62d6baf74c74d8	\N	5		47.7269	9.39735	Twitter for Android	http://twitter.com/download/android	Jonas	Jonas_JonesB	57	151	21435	Bodenseekreis
776523868290879488	2442105406	2016-09-15 20:51:31	Potrebbe vincere, è molto bravo.. #XF10	\N	\N	3f0b5e0668b2fd3c	\N	5		45.8865	9.64878	Twitter for Android	http://twitter.com/download/android	Roberta Perani	robertabg72	971	1753	8181	\N
776523869637279744	844365517	2016-09-15 20:51:32	@maria_fragata we will and always a pleasure night night 	\N	\N	2d1bdaaa734bb96a	776522871657160704	1		46.6728	7.97225	Twitter for iPhone	http://twitter.com/#!/download/iphone	ǂ⃝⃝⃝⃝Corinne#TTHQ	CScheiwiller	411	473	20653	Brienz (BE), Bern
776523885592342528	258507581	2016-09-15 20:51:36	drunk thought: why whyyy whyyyyyyy are we the way we are ?????	\N	\N	3acb748d0f1e9265	\N	1		47.3774	8.53676	Twitter for iPhone	http://twitter.com/#!/download/iphone	Mary G. Joanna ⓥ	cigaretteblonde	1203	2273	1085	Zurich, Switzerland
776523890399055876	5645212	2016-09-15 20:51:37	@aalessandra 95% em todo o Brasil tb me parece muito. Mas comparando é uma campanha até modesta	\N	\N	6f9f42c43ffd11b7	776522142670282752	1		47.5067	9.73668	Twitter for iPhone	http://twitter.com/#!/download/iphone	felipe da turva	felipesimon	1401	570	76875	São Paulo
776523931972997120	4879157465	2016-09-15 20:51:47	Ma  vie se resume à "Je mangeais je mange je mangerai "	\N	\N	07d6509bb11fd7b1	\N	1		46.1638	6.1188	Twitter for iPhone	http://twitter.com/#!/download/iphone	Silva	rdasilvaaa	213	199	3219	Genève, Suisse
776523948066562048	5645212	2016-09-15 20:51:50	@aalessandra galera gasta na casa dos milhões	\N	\N	6f9f42c43ffd11b7	776522142670282752	1		47.5067	9.73668	Twitter for iPhone	http://twitter.com/#!/download/iphone	felipe da turva	felipesimon	1401	570	76875	São Paulo
776523948926394368	341542554	2016-09-15 20:51:51	Quand c'est pas drôle ce que Booba fait vous avez le droit de le dire hein bande de montons	\N	\N	6606b27b2d7ca1b6	\N	1		47.4906	6.74196	Twitter for iPhone	http://twitter.com/#!/download/iphone	Baay .. 	nora_minaj	220	83	6535	Montbéliard, France
776523955045797888	435239151	2016-09-15 20:51:52	On était beaux il y a 37 ans! https://t.co/PLtjS9oEPx	\N	\N	12eb9b254faf37a3	776381443975020544	5		47.201	5.94082	Twitter for Android	http://twitter.com/download/android	lebrübrü❤	lebrubru	811	595	30191	Fontain
776523977342717952	1092791342	2016-09-15 20:51:57	Des qu'elle a vu ses photos elle a direct compris	\N	\N	e24baea80f9ad913	\N	1		46.1496	6.11957	Twitter for iPhone	http://twitter.com/#!/download/iphone	Diabinha	Messiiiiiiiiiie	1169	635	81787	Genève, Suisse
776523979456647169	3997879457	2016-09-15 20:51:58	https://t.co/0mlV4atLfQ #travel #nature #swiss #switzerland #vacation #holiday #photography #photooftheday #photo #rtw #thankfulthursday	\N	\N	83d10c9911d0193f	\N	18777		46.2561	7.6246	Twitter Web Client	http://twitter.com	Something Swiss	somethingswiss	52	174	12	Switzerland
776524008804196352	3039301061	2016-09-15 20:52:05	@RoyalCrownShep @xangold dawwwwwww 	\N	\N	4e7c21fd2af027c6	776523301262876672	5		46.8131	8.22414	Twitter for Android	http://twitter.com/download/android	Kiwi	FuzzleFurry	265	1145	1273	Schweiz
776524011807318016	320115091	2016-09-15 20:52:06	'Esta vida que llevo sólo puedo aguantarla borracha'	\N	\N	e38a1a641d02f8db	\N	5		46.9543	7.39491	Twitter for Android	http://twitter.com/download/android	Marina	Miauus_	131	134	5463	\N
776524043180707840	314974217	2016-09-15 20:52:13	The simplicity of achieving goals:  1. Decide on a goal. 2. Map out what's required of you daily and/or weekly to reach that goal. 3. Do it.	\N	\N	579605b8edd02b23	\N	1		46.0857	7.90173	Twitter for iPhone	http://twitter.com/#!/download/iphone	Bing	mike_bing	766	424	13300	Park City, UT
776524053574287360	22573	2016-09-15 20:52:16	@PaulRichardet YES !! Mon premier #vinocamp en simple participant, j'en ai tellement rêver : just enjoy ^^	\N	\N	0e8cd8e68cae026f	776520506774347776	18777		46.0727	6.51332	Twitter Web Client	http://twitter.com	Grégoire Japiot	gregoire	3488	988	5097	Geneva, Switzerland
776524071077044225	5645212	2016-09-15 20:52:20	@napaskevicius huahuahua	\N	\N	6f9f42c43ffd11b7	776514017351303168	1		47.5067	9.73668	Twitter for iPhone	http://twitter.com/#!/download/iphone	felipe da turva	felipesimon	1401	570	76875	São Paulo
776524112898494464	314974217	2016-09-15 20:52:30	The complexity of achieving goals: We're human—prone to distraction+laziness.  Solution? Recognize that. Get an accountabilibuddy. Conquer.	\N	\N	579605b8edd02b23	776524043180707840	1		46.0857	7.90173	Twitter for iPhone	http://twitter.com/#!/download/iphone	Bing	mike_bing	766	424	13300	Park City, UT
776524162802253824	1262174352	2016-09-15 20:52:42	DOÑA LETIZIA ORTIZ, Cristo Bendito  https://t.co/eh7LVRPqe4	\N	\N	c3a6437e1b1a726d	\N	1		46.2048	6.14319	Twitter for iPhone	http://twitter.com/#!/download/iphone	Claire	claire_und	1439	646	55383	Ginebra, Suiza
776524173531353088	5645212	2016-09-15 20:52:44	@brommelia tipo quando?	\N	\N	6f9f42c43ffd11b7	776499528178466816	1		47.5067	9.73668	Twitter for iPhone	http://twitter.com/#!/download/iphone	felipe da turva	felipesimon	1401	570	76875	São Paulo
776524175200616449	4827766088	2016-09-15 20:52:45	ME GUSTAS TU ME GUSTAS TU	\N	\N	309584a1d6d04ffc	\N	18777		46.5869	6.65772	Twitter Web Client	http://twitter.com	#SunshineYoungjaeDay	stayjjp	1157	196	12663	넬라 
776524180644921344	2653732037	2016-09-15 20:52:46	@WiiliamK_ fait des tutos cuisine sur snap ajoutez le tous	\N	\N	1ec449abab9e0ec8	\N	1		47.7218	7.28274	Twitter for iPhone	http://twitter.com/#!/download/iphone	fa2ny	fxarb_	335	106	32122	g-eazy❤️
776524209543675904	989292498	2016-09-15 20:52:53	J'ai perdu mon sac de gym avec mes chaussure, mon t-shirt de Cheer, mon leggings Adidas, et mon classeur d'allemand... Jai le seum	\N	\N	07d6509bb11fd7b1	\N	1		46.1638	6.1188	Twitter for iPhone	http://twitter.com/#!/download/iphone	Pam est la ☝️	_Pamela_Giraldo	682	417	32201	Genève, Suisse
776524217999323136	435239151	2016-09-15 20:52:55	d'ailleurs on est toujours beaux. L'amour ça conserve! #suffitdycroire https://t.co/HNvnTjK9sR	\N	\N	12eb9b254faf37a3	776277637568335872	5		47.201	5.94082	Twitter for Android	http://twitter.com/download/android	lebrübrü❤	lebrubru	811	595	30191	Fontain
776524234965352448	314974217	2016-09-15 20:52:59	The complexity of achieving goals:  We're human—prone to distraction+laziness.  Solution? Recognize that. Get an accountabilibuddy. Conquer.	\N	\N	579605b8edd02b23	776524043180707840	1		46.0857	7.90173	Twitter for iPhone	http://twitter.com/#!/download/iphone	Bing	mike_bing	766	424	13300	Park City, UT
776524247892189188	1163789684	2016-09-15 20:53:02	@pagetwdouat https://t.co/4pIDlulM0u	\N	\N	608d30f8479af23e	776523727865573376	1		46.8942	7.05482	Twitter for iPhone	http://twitter.com/#!/download/iphone	Raphy	Attruti	643	2329	6513	Faoug, Vaud
776524317463117824	715791830294650880	2016-09-15 20:53:19	Nice cock https://t.co/46oJSuWYnp	\N	\N	3f056fa44e682001	\N	5		47.717	7.3448	Twitter for Android	http://twitter.com/download/android	analslut	doggyboynude	1206	2503	815	france
776524379245142016	56321363	2016-09-15 20:53:33	Je comprends mieux l'annonce dans l'avion avant-hier interdisant d'utiliser un #GalaxyNote7 à bord ! https://t.co/UBleb4qIDZ	\N	\N	3acb748d0f1e9265	\N	1		47.3774	8.53676	Twitter for iPhone	http://twitter.com/#!/download/iphone	Aurélien BRELLE	rebellelunaire	220	801	2909	Paris
776524408705916928	610699203	2016-09-15 20:53:40	@Gruener_Hase Abgabe-Partys sind die besten. Da kannst du dann nochmal feiern 	\N	\N	573f0dce3d1916cc	776521944502001664	1		47.7089	9.15218	Twitter for iPhone	http://twitter.com/#!/download/iphone	Stef	stefalapeno	65	171	5270	Konstanz, Baden-Württemberg
776524426955415552	4827766088	2016-09-15 20:53:45	@kangseuIgists @newfIying LISTEN.	\N	\N	309584a1d6d04ffc	776524145773285376	18777		46.5869	6.65772	Twitter Web Client	http://twitter.com	#SunshineYoungjaeDay	stayjjp	1157	196	12663	넬라 
776524436572954624	913119043	2016-09-15 20:53:47	من افريقا لفلسطين ايد وحدة شابكين صرخة وانقلاب مخيمات ولاجئين من افريقا لفلسطين ايد وحدة شابكين	\N	\N	c3a6437e1b1a726d	\N	18777		46.2048	6.14319	Twitter Web Client	http://twitter.com	Nehal Elsayed	Nehalelsayed560	264	357	3226	Geneva, Switzerland
776524456365809668	944382884	2016-09-15 20:53:52	Que des roles ce type 	\N	\N	c3a6437e1b1a726d	\N	1		46.2048	6.14319	Twitter for iPhone	http://twitter.com/#!/download/iphone	Keenz	__keenz__	831	1354	22243	Genève
776524473319170048	735449229028675584	2016-09-15 20:53:56	non... non era mia intenzione.. https://t.co/EgqDZ230TC	\N	\N	51c0e6b24c64e54e	\N	1		46.0027	8.96044	Twitter for iPhone	http://twitter.com/#!/download/iphone	plvtone filiae.	hazel_chb	146	110	28621	Earleen. 
776524515002253338	171570950	2016-09-15 20:54:06	@MonsieurBlu celle ci? https://t.co/GUTHxtfeH1	\N	\N	14b55a00390080d4	\N	5		45.8281	6.04928	Twitter for Android	http://twitter.com/download/android	Lucha	oOLuchaOo	445	687	15234	Annecy
776524543875842049	2173753856	2016-09-15 20:54:13	Best place ever. ❤️	9.08087	45.8132	cd661902b07eb657	\N	7		45.8002	9.08382	Instagram	http://instagr.am	PAULINE ✨	paulinementvotr	1584	337	10916	\N
776524557205274625	4827766088	2016-09-15 20:54:16	how can jjp be a subunit THEY ARE A GROUP OF THEIR OWN GOT7 WOULDN'T EXIST WITHOUT THEM	\N	\N	309584a1d6d04ffc	\N	18777		46.5869	6.65772	Twitter Web Client	http://twitter.com	#SunshineYoungjaeDay	stayjjp	1157	196	12663	넬라 
776524564608286721	19615842	2016-09-15 20:54:17	Ah. The things you hear... 	\N	\N	71a6c46b49ed1b87	\N	1		46.4374	6.34836	Twitter for iPhone	http://twitter.com/#!/download/iphone	♕ Zoe Denman-Ellis ♕	DizzyClueless	585	518	6738	Oman, Switzerland & U.K
776524610833645574	4107982731	2016-09-15 20:54:29	@1tiffi1 @DJDESUE @siggismallz auf jeden Fall!! nice shit	\N	\N	3acb748d0f1e9265	776428568960241664	1		47.3774	8.53676	Twitter for iPhone	http://twitter.com/#!/download/iphone	Mandree	mandreemusic	180	414	2806	Zürich, Schweiz
776524669054775296	503244217	2016-09-15 20:54:42	@Mno0or_Abyat 	\N	\N	30bcd7f767b4041e	776523439708536832	1		45.8011	6.16552	Twitter for iPhone	http://twitter.com/#!/download/iphone	عبدالله القنيص	bingnais	28433	417	12262	Shargeyah
776524683290247170	15032299	2016-09-15 20:54:46	Arrived! #Geneva (@ Geneva Cointrin International Airport in Grand-Saconnex, GE) https://t.co/OIlEd0jQYF	6.10767	46.2308	068c70be7b3a4cc2	\N	3		46.2322	6.079	foursquare	http://foursquare.com	Kirsten Jassies	kirst_enj	6801	3601	20363	Utrecht, NL
776524713665462272	2858441731	2016-09-15 20:54:53	L'Hapoel Beer Sheva sembra il Barcellona	\N	\N	965e06665c1e0c9f	\N	1		45.909	8.86748	Twitter for iPhone	http://twitter.com/#!/download/iphone	Nicoló Borin	nicoloborin98	275	338	2309	\N
776524722070839300	258087995	2016-09-15 20:54:55	@MarcSway https://t.co/OTHNGlZGI6	\N	\N	7cfcf860848ea761	\N	5		47.557	8.89158	Twitter for Android	http://twitter.com/download/android	NadiaBartolomeo	naba71	42	217	155	\N
776524748260081665	1092791342	2016-09-15 20:55:01	En tout cas j'ai eu que des retours positifs ca me touche tlmt au fond dmoi mais ca me gene encore ahahah	\N	\N	e24baea80f9ad913	\N	1		46.1496	6.11957	Twitter for iPhone	http://twitter.com/#!/download/iphone	Diabinha	Messiiiiiiiiiie	1169	635	81787	Genève, Suisse
